ID_LAT_LONG
"('4a60efecf964a52081c11fe3', 37.839803, -122.262608)"
"('4abc29c3f964a520a08620e3', 37.796004, -122.278956)"
"('4cb250c9ef1b3704f9614a00', 37.75812, -122.463579)"
"('4a844f01f964a5203bfc1fe3', 37.77528, -122.39343)"
"('5aef8bae4c954c002c76183f', 37.757022, -122.501624)"
"('4b5a5488f964a520bcbd28e3', 37.880508, -122.268548)"
"('4c79de3e794e224b782a6728', 37.862357, -122.264556)"
"('4a41b07ff964a5208aa51fe3', 37.782658, -122.408059)"
"('4bb765e62f70c9b6aa988630', 37.771269, -122.457841)"
"('4ca2bf0f1ee76dcb6395f3dd', 37.757997, -122.426384)"
"('4a22c9cbf964a520897d1fe3', 37.776666, -122.425768)"
"('4d4ff75971548cfa9d980a9a', 37.861794, -122.265098)"
"('5733645e498ee70c13a8e32c', 37.763362, -122.416453)"
"('5503632a498ed86c104ab0ef', 37.768569, -122.45897)"
"('5022beaae4b064b0941aa571', 37.847011, -122.29138)"
"('4d6682ab7a6fa143585a7398', 37.796498, -122.264992)"
"('413f9d00f964a520631c1fe3', 37.764935, -122.397982)"
"('4cb4e51b589f236a2c572c3d', 37.342464, -121.876696)"
"('463cff1df964a5203b461fe3', 37.843845, -122.251857)"
"('4aea176df964a52047b921e3', 37.777297, -122.44143)"
"('5df7e3139bfbe60008cc52e6', 37.804026, -122.41527)"
"('4e6750db152001e1f7122a11', 37.336519, -121.894348)"
"('4b8091dcf964a520a17d30e3', 37.741801, -122.387233)"
"('5b944f19598e64002cd971da', 37.77146, -122.404961)"
"('537bb0eb498e2777ca31795d', 37.789274, -122.400993)"
"('43c2bb5ef964a520492d1fe3', 37.843514, -122.251479)"
"('4bb04a73f964a520e23f3ce3', 37.879848, -122.269515)"
"('594eef7ead17890c427f3cf3', 37.80594, -122.423557)"
"('4a87356df964a5203e0320e3', 37.775892, -122.497954)"
"('4bc2329b920eb71334d71b2c', 37.86295, -122.258415)"
"('49e75664f964a5208b641fe3', 37.350559, -121.896749)"
"('59bb27f1f8cbd422291b5dd4', 37.773654, -122.391614)"
"('3fd66200f964a520efec1ee3', 37.781512, -122.492845)"
"('521cf6af11d21968a3ce3498', 37.795732, -122.393845)"
"('57871bc8498e62cfb4d6aaeb', 37.801329, -122.411239)"
"('49f67c43f964a520486c1fe3', 37.79354, -122.399452)"
"('569d3be5498eb5f352825fd1', 37.775463, -122.49886)"
"('4e458dfa483b03d090d4220e', 37.806107, -122.266694)"
"('5f7388a298df6d72aa4ee5f8', 37.79481, -122.421322)"
"('49b3268cf964a520e1521fe3', 37.764018, -122.463357)"
"('60a7f3f75816a41edec3c6b7', 37.797506, -122.403987)"
"('4a3c0ef8f964a5200fa11fe3', 37.731348, -122.451386)"
"('4a761393f964a5201ce21fe3', 37.825512, -122.253243)"
"('53efd4be498e8443c77e660d', 37.760445, -122.418717)"
"('45576dc5f964a520383d1fe3', 37.795309, -122.39339)"
"('619181e8dd36f146b5d7d87f', 37.795607, -122.393336)"
"('4beb0844415e20a1ffcbe5bb', 37.316171, -121.910004)"
"('4ba3d5adf964a520ac6438e3', 37.331825, -121.899894)"
"('609c52f3340bed636e3c6f32', 37.847184, -122.290816)"
"('42fd3800f964a520f0261fe3', 37.787261, -122.452915)"
"('5b0a161d6eda02002cc5edea', 37.7584, -122.421105)"
"('53221a72498e79092136b979', 37.792896, -122.398052)"
"('4b36aa2ff964a5203e3a25e3', 37.763493, -122.475721)"
"('515d42fbe4b05bd7619bb7d3', 37.337076, -121.910056)"
"('5b0eb7a912f0a9002c0f22d6', 37.818937, -122.262482)"
"('55e756ad498ef95fd0bf6451', 37.780113, -122.40289)"
"('5b562028c0af57002ca42090', 37.771117, -122.391465)"
"('4a5bed61f964a52002bc1fe3', 37.764234, -122.471179)"
"('4a29ac70f964a520bd951fe3', 37.865476, -122.258704)"
"('5dd96503e9bb2e00089d559c', 37.834201, -122.267597)"
"('54aa5a96498e0326ab850c28', 37.78671, -122.39991)"
"('5286c60a11d2e1060ee04c81', 37.78137, -122.402678)"
"('58267ba3f5d5992d623be9a4', 37.84124, -122.293845)"
"('5af1201a029a55002cb9dcb5', 37.764049, -122.421582)"
"('4dc5d04f45dd2645527b5a28', 37.346947, -121.868558)"
"('4ab5810af964a520087520e3', 37.797144, -122.433503)"
"('595bc43b95da0c5ce077b0a2', 37.840095, -122.262195)"
"('4ee076029a52e7f5b8dd9a7c', 37.356845, -121.895583)"
"('4db864d7432dfca99755e9f0', 37.844302, -122.261863)"
"('62b7d1c11a4b6869f172cc5c', 37.856761, -122.259925)"
"('593efc3b1ffe976d0fa82760', 37.762575, -122.431026)"
"('46349e90f964a5200d461fe3', 37.843742, -122.251923)"
"('549a04ce498e198131a70d0f', 37.790112, -122.390001)"
"('56b94e81498e91a7b11acd98', 37.804699, -122.294526)"
"('5af894323abcaf002c062b81', 37.766636, -122.430478)"
"('4cb0b48caef16dcb6451b354', 37.869928, -122.287611)"
"('514d3dc0e4b0fff0294f33f3', 37.318696, -121.882296)"
"('5bbd60ca4aa3f800386da4e2', 37.869928, -122.287611)"
"('593475aa4c954c63db8a1c37', 37.771117, -122.391465)"
"('5ad80f2fcbcdee2fdeb3ed46', 37.763862, -122.47431)"
"('4b5b96ccf964a520360929e3', 37.77839, -122.225776)"
"('56c288a1cd106d58c5bf9495', 37.773383, -122.391741)"
"('4b04bb5ef964a520675622e3', 37.763079, -122.483218)"
"('5361a6df498e3315c00c49ad', 37.775458, -122.223886)"
"('4a0b640ff964a520f1741fe3', 37.796871, -122.42725)"
"('4b141227f964a520ca9c23e3', 37.808633, -122.282628)"
"('510eff54e4b0873bce7f1da7', 37.318696, -121.882296)"
"('4b54afd9f964a52016c727e3', 37.751554, -122.418766)"
"('4bda5da763c5c9b69fec2368', 37.870472, -122.27996)"
"('50f0c179e4b00d7fe514e81d', 37.781894, -122.408229)"
"('4e2b628d8877b69d49e04cdd', 37.771229, -122.398998)"
"('4f62a163e4b08b476db9854e', 37.775175, -122.437577)"
"('60be322754051f606f264692', 37.79042, -122.394106)"
"('4adb7a68f964a520ee2721e3', 37.75786, -122.463564)"
"('4a73885af964a520b7dc1fe3', 37.875789, -122.260089)"
"('534ebab7498e75f9f5421797', 37.343997, -121.874988)"
"('59963f33bfc6d00305d7abac', 37.352642, -121.89192)"
"('4cd88bd37d454688bd37eced', 37.350597, -121.901763)"
"('5148960ee4b0905172eb88de', 37.759889, -122.436389)"
"('530da6de498e7bcca2df0090', 37.82706, -122.257423)"
"('4710bf01f964a520984b1fe3', 37.763203, -122.421532)"
"('40f9bd80f964a520ce0a1fe3', 37.755484, -122.420789)"
"('57199658498ed52e0c00c734', 37.757001, -122.421452)"
"('63327726b0a744036eab3e26', 37.790335, -122.40507)"
"('3fd66200f964a520edec1ee3', 37.781521, -122.492782)"
"('54976d5c498eccc96c62bc55', 37.769594, -122.422125)"
"('4aaa74acf964a520055620e3', 37.731364, -122.451602)"
"('4aa45625f964a5207b4620e3', 37.788616, -122.407478)"
"('5d4e34d7816c150008fdd515', 37.812863, -122.246773)"
"('50baba7fe4b0cdd4bc1cf0ba', 37.764846, -122.431662)"
"('43d820b6f964a520612e1fe3', 37.773389, -122.422062)"
"('42c5d900f964a520d5251fe3', 37.776259, -122.426389)"
"('523e5a3311d281eaf7911cb0', 37.859655, -122.26878)"
"('4b035d3ef964a520f14e22e3', 37.849954, -122.260107)"
"('5cfaca87a2c00b002bd3242e', 37.776341, -122.425749)"
"('4ec6e4b48b81dcfdc2c30205', 37.770534, -122.510671)"
"('443fddaff964a52039321fe3', 37.763716, -122.46771)"
"('4e6f90987d8bbeefd9ec3602', 37.801344, -122.263119)"
"('62a3fdcd95a4341d4080dc88', 37.800544, -122.274195)"
