empty_slots,free_bikes,id,latitude,longitude,name,timestamp,extra_ebikes,extra_has_ebikes,extra_last_updated,extra_payment,extra_payment-terminal,extra_rental_uris_android,extra_rental_uris_ios,extra_renting,extra_returning,extra_slots,extra_uid,extra_address
8,10,8b0eb4e5f5c108a52011cb111fb4c008,37.73890064447666,-122.38952457904814,Jerrold Ave at 3rd St,2023-08-22T02:33:57.548000Z,7,True,1692671526,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,9477b039-8d61-4917-b03a-43efb7d55c90,
5,22,c75e0c6b2fcb7c59d7c812600d5858f5,37.766594,-122.398198,Hubbell St at 16th St,2023-08-22T02:33:57.319000Z,12,True,1692671496,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,e66227f7-bd49-46be-b5ee-ce6518ac9dd4,
10,14,6d41d45711456aef7f31b60c4f9d2fa1,37.7802645,-122.4066435,Howard St at 6th St,2023-08-22T02:33:57.318000Z,1,True,1692671550,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,90e4028e-afee-480f-b327-4e7cc40f6796,
2,12,66f097190aabf98d9637e274b9d12265,37.775681,-122.494064,34th Ave at Balboa St,2023-08-22T02:33:57.541000Z,3,True,1692671508,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,17,4938bd2c-37c1-4be9-9ad3-3b3d3d589248,
1,16,8c6c32e76ed11f76a547517979e5a5e6,37.7819295,-122.4827855,23rd Ave at Clement St,2023-08-22T02:33:57.283000Z,11,True,1692671479,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,f8f12028-2117-4737-9a03-04548ad95e82,
3,17,27c3e9e59901b5ef2bc26957ec7f3951,37.8023,-122.4244135,Chestnut St at Van Ness Ave,2023-08-22T02:33:57.454000Z,8,True,1692671490,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,22,f518d262-a592-4b3d-b026-b9215bea13d0,
10,7,713585c7fcbdca5115f70c1af67663a8,37.765942,-122.449228,Carl St at Cole St,2023-08-22T02:33:57.284000Z,3,True,1692671558,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,22,dd34aaa2-dd91-4d83-9f92-e8a2f1cc2f93,
4,16,af18ee4922a37e2285a08671590d140e,37.7864555,-122.399749,Natoma St at New Montgomery St,2023-08-22T02:33:57.382000Z,11,True,1692671491,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,21,2a229da1-a8bc-485a-982b-df0c9de6d11e,
5,2,7071418d19cad4ca32c3343afb0da740,37.7646845,-122.4199265,16th St Mission BART,2023-08-22T02:33:57.271000Z,0,True,1692671545,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,7,d6ced8f4-977a-441a-86f0-27381b495794,
0,20,736fc2875818c9c987f51ec384edf384,37.763333,-122.4220555,17th St at Valencia St,2023-08-22T02:33:57.462000Z,7,True,1692671567,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,18fb1a9a-e3ee-4a18-a00d-45c1e0d14d16,
9,10,707f7090c1a175cd64f234c9ae512ec1,37.7370395,-122.3944985,Oakdale Ave at Phelps St,2023-08-22T02:33:57.297000Z,7,True,1692671511,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,9d5eb122-9e8b-49db-bf9c-a73c9e88c8d2,
14,16,39ee44ea71e662e83149eae893414fe6,37.784419,-122.439361,Post St at Divisadero St,2023-08-22T02:33:57.503000Z,5,True,1692671451,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,30,7dd926da-25ee-48fd-9de7-ad59a83f94a8,
5,10,2d5b0e85ca198e366bd3fd61f459b981,37.740048,-122.3834355,Evans Ave at Mendell St,2023-08-22T02:33:57.149000Z,6,True,1692671537,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,6c4a9d85-6ef7-43fc-82a5-172d1a045539,
11,14,bfa38a76bddc6582afb8464350f47c61,37.7703135,-122.3912365,4th St at Mission Bay Blvd S,2023-08-22T02:33:57.520000Z,12,True,1692671558,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,28844b82-850f-4e02-95c6-59d6076e8516,
1,14,b5191acf6c3d6a359cfec040ebe89bf7,37.768227,-122.420359,14th St at Mission St,2023-08-22T02:33:57.072000Z,8,True,1692671566,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,18,b65fc6af-b92c-41c5-8c63-e26cdfa3cda1,
5,13,19f34b48933b42de614327cee335bc6f,37.7661,-122.4266585,Dolores St at 15th St,2023-08-22T02:33:57.136000Z,7,True,1692671455,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,18,fa33d61b-8ba5-4c23-9603-8d9ebf167d5d,
10,8,4fa77307be791fef2d10d4d831f88415,37.772219,-122.419976,Otis St at Brady St,2023-08-22T02:33:57.442000Z,2,True,1692671531,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,21,3a415706-d63c-4a35-9b1c-bb9127ddc925,
1,21,586c5cb8082289a2f53eab0d1a2dbf4a,37.750945,-122.4120835,Garfield Square (25th St at Harrison St),2023-08-22T02:33:57.371000Z,12,True,1692671525,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,1d0da57a-5fe4-48af-b66b-5f380706eb4e,
5,17,fff91ff985e5954b8b94e603a44db763,37.7914015,-122.391038,The Embarcadero at Steuart St,2023-08-22T02:33:57.424000Z,15,True,1692671471,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,6327ad76-fdd0-4ea8-a09a-f1bccca719b3,
12,6,f7d2be8a428dc633c63ee68f69424754,37.787332,-122.3881105,The Embarcadero at Bryant St,2023-08-22T02:33:57.195000Z,2,True,1692671567,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,9fae2998-e458-47f8-9c7c-978e01f05330,
14,14,e9946e14a1f7f45c1e0ebe5b542c6e24,37.8044325,-122.433523,Buchanan St at North Point St,2023-08-22T02:33:57.406000Z,0,True,1692671562,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,28,94b81aae-caf3-4ad6-867f-353057ad98d5,
11,15,101f0875b692a1f552e86de5c0a917f1,37.774804,-122.446649,Grove St at Masonic Ave,2023-08-22T02:33:57.480000Z,6,True,1692671534,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,31,e98999ee-5c3d-48b8-8735-baf6518ad915,
22,1,a799975c42155f6b266b5d32586aaa97,37.7603435,-122.387449,Illinois St at 20th St,2023-08-22T02:33:57.103000Z,1,True,1692671496,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,fa0488df-ff17-42f1-9250-5a2bef70072b,
12,12,d46af557385e4a2286fdc3640f7d48a2,37.769263,-122.407054,Division St at Potrero Ave,2023-08-22T02:33:57.092000Z,8,True,1692671524,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,2f20969c-74f7-4b6a-8e23-d4d1a31b75f5,
7,18,f3610d0f5ffae773c0fa96f65b8d409d,37.8026635,-122.4360635,Bay St at Fillmore St,2023-08-22T02:33:57.087000Z,8,True,1692671556,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,43974bf5-147b-4348-aed6-eb29626cb1cf,
4,12,0b48b03d8342258399d9bced9a3ae503,37.769244,-122.4269645,Market St at Dolores St,2023-08-22T02:33:57.326000Z,7,True,1692671561,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,930fe54f-5572-4900-8910-6041386560bf,
16,11,f70db66502b4796997b8bba176c51dd0,37.769818,-122.4291485,Church St at Duboce Ave,2023-08-22T02:33:57.048000Z,3,True,1692671559,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,38a02670-3056-43fb-8271-20fbf6baa538,
3,15,a88bf5305774cc6c645ab2d1822fcd8e,37.7895875,-122.440683,Divisadero St at Clay St,2023-08-22T02:33:57.229000Z,14,True,1692671527,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,e8bf72d0-c2cc-4e22-b678-4e715c2bd9ff,
10,10,9d87d3a0de545c12ed881712d64dad99,37.7866115,-122.4500525,Laurel St at California St,2023-08-22T02:33:57.427000Z,7,True,1692671551,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,e061c062-a4eb-4a4d-a19c-a6c6e3e03e1d,
8,5,2d86525ef086c2daeeb2251288a12f4b,37.753259,-122.4055145,Utah St at 24th St,2023-08-22T02:33:57.285000Z,3,True,1692671513,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,9cac67a2-9219-455e-b3db-c771311c5b33,
11,6,89c279924b0a3ab2d27e3467fed4c212,37.775328,-122.458104,McAllister St at Arguello Blvd,2023-08-22T02:33:57.206000Z,0,True,1692671537,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,18,bfb90ed7-6039-4c61-9b13-fb60b1786dde,
2,27,f3005d50220aa753c49f411e3b76e170,37.795402,-122.4046885,Washington St at Kearny St,2023-08-22T02:33:57.464000Z,25,True,1692671543,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,30,e5b0aca4-2ce6-49f8-82e8-8eed6e004147,
4,19,0fdcfff2f1478e0e5a30f3e314103cea,37.7942465,-122.402855,Commercial St at Montgomery St,2023-08-22T02:33:57.213000Z,11,True,1692671464,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,e82e7160-d8fb-452b-8f27-c0f75926d080,
19,5,4dcfbaca6724925e3c8954925922392e,37.794525,-122.3948805,Market St at Steuart St,2023-08-22T02:33:57.397000Z,2,True,1692671523,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,84b1ea89-19b6-4f78-92e2-2a161f75e67e,
4,10,d3c1dff282d36fbf963709c8b91b0036,37.77168,-122.422301,McCoppin St at Valencia St,2023-08-22T02:33:57.364000Z,2,True,1692671534,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,18,d8b96e4a-7123-41db-a02c-e4ce48302578,
22,0,4483551f97cfd276503daebebdd3aaa5,37.772354,-122.4358575,Page St at Scott St,2023-08-22T02:33:57.204000Z,0,True,1692671567,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,25,5215d3e4-b85a-4499-a460-1b038f7a2bf1,
4,8,aa0e5a1dd757b3c3bf56a453d2991fd4,37.759162,-122.4100475,20th St at Bryant St,2023-08-22T02:33:57.477000Z,3,True,1692671564,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,b3af6593-57d4-4b9a-ba7a-b2d8051bc6b9,
10,29,f7897e831ad97c2fa5840e08da6bfaeb,37.7785885,-122.392553,3rd St at Townsend St,2023-08-22T02:33:57.441000Z,20,True,1692671544,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,38,f7cd5ed5-b319-4723-93d2-188e3c3333e5,
6,10,6332163be54553da8f095c4fb801c725,37.7763115,-122.394495,San Francisco Caltrain Station (King St at 4th St),2023-08-22T02:33:57.494000Z,4,True,1692671562,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,17,a7da1857-747a-4507-9d8f-2a9f95f0babf,
0,14,7952c04aad8b091ffb0455792174bf01,37.730079,-122.3988045,Williams Ave at Apollo St,2023-08-22T02:33:57.519000Z,13,True,1692671546,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,e6e22821-4578-4bae-94d8-b1dabf0cd0cd,
7,27,e7e40470c749afdcf9f32d8097472c0a,37.785876,-122.4089225,Cyril Magnin St at Ellis St,2023-08-22T02:33:57.098000Z,18,True,1692671475,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,35,a00d04e6-0159-466a-b3ab-23f9550f418c,
6,20,070137572879ff5807c0b7092e81cfac,37.764965,-122.3990255,Jackson Playground,2023-08-22T02:33:57.216000Z,10,True,1692671561,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,40aad9cb-3190-4190-b73f-95aa661cec18,
17,12,34fc2deb07ec971cc936deebee9d6435,37.764794,-122.3947595,Mississippi St at 17th St,2023-08-22T02:33:57.369000Z,1,True,1692671491,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,31,9a97cfb1-8882-4dfc-a075-2c22d646e457,
10,9,3fc45088ab7916d9c0dde2a509a40958,37.7645435,-122.410349,Franklin Square,2023-08-22T02:33:57.405000Z,9,True,1692671489,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,906d869e-f513-4c60-ab76-15e2ddc68632,
8,8,9e7245a7f1c5faae54bc2b3a62cc2f6e,37.7648385,-122.420141,16th St Mission BART Station 2,2023-08-22T02:33:57.134000Z,5,True,1692671513,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,cdc26b4b-f9dc-4b00-8cf4-1665b5bf8afd,
20,7,4f4bfedc91a9c50b39029c95017786ab,37.7813455,-122.418409,Golden Gate Ave at Polk St,2023-08-22T02:33:57.528000Z,2,True,1692671542,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,30,8b2524c3-cc5f-4a3d-97f6-224a540d3ecc,
13,11,36a236e6b9604e51e8d5fd525775d7c0,37.780364,-122.4728095,14th Ave at Geary Blvd,2023-08-22T02:33:57.374000Z,5,True,1692671533,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,7f44afe0-3e39-41d5-a73d-121395143d81,
4,18,bb693a5b9de4a21a17519b20070bff77,37.7751205,-122.464998,7th Ave at Cabrillo St,2023-08-22T02:33:57.130000Z,8,True,1692671555,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,2815280a-8263-4537-a944-4fdc32774fde,
17,1,52f32ae1f330ff50af83895a28ba2215,37.8098236,-122.2801923,Marston Campbell Park,2023-08-22T02:33:57.201000Z,0,True,1692671495,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,77476eaf-b0a1-473b-8e68-9d6a312545b1,
12,11,7f4a909e098fb6397beb2a26d0f8661c,37.773238,-122.399998,Townsend St at 6th St,2023-08-22T02:33:57.386000Z,8,True,1692671502,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,e60d1fa9-6274-4137-9fa2-160a32e29afa,
1,4,0cf18ec4823b9cdecff532d3bdd14928,37.770519,-122.442326,Haight St at Lyon St,2023-08-22T02:33:57.355000Z,0,True,1692671472,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,12,fbf5768b-ac38-4841-9d94-e56a907dc5d6,
12,19,4cd2b4bfdb2c468ec1fe6574fb2ffaa0,37.72095,-122.478859,Holloway Ave at Arellano Ave,2023-08-22T02:33:57.169000Z,11,True,1692671493,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,31,c2169cbb-4ff3-405a-a656-729171b13d47,
20,10,4e07771716c0d80c636ae4877dd497a3,37.722001,-122.482735,Font Blvd at Arballo Dr,2023-08-22T02:33:57.553000Z,2,True,1692671555,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,30,44647200-5fea-47fc-a629-c1884554afb8,
11,13,5289ffec013e1219c33bd45627d6cc15,37.731085,-122.476163,Eucalyptus Dr at 20th Ave,2023-08-22T02:33:57.472000Z,3,True,1692671546,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,b32262f7-54fe-4ea7-9859-e761407169a5,
0,7,17468bb5d5f9880c081fd67d02762c04,37.775211,-122.511208,Great Hwy at Balboa St,2023-08-22T02:33:57.175000Z,0,True,1692671533,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,20,702e67bf-a75e-4352-8b20-425a19c1845c,
7,9,f8a8b70e16e4e36c77cab3d32886e671,37.71616094545787,-122.440105676651,London St at Geneva Ave,2023-08-22T02:33:57.138000Z,3,True,1692671478,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,16,ec02b98c-1713-4033-9466-47146c77d476,
21,4,43f0ae83504f3d5f0a3866f86f7981fd,37.783176,-122.393378,Bryant St at 2nd St,2023-08-22T02:33:57.481000Z,4,True,1692671510,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,26,8013d0b6-dd3a-4f9f-9fee-a1e6e21aef90,
0,23,7355d2865f4ab7430c4fccf859e70d74,37.808715,-122.2492512,El Embarcadero at Grand Ave,2023-08-22T02:33:57.047000Z,0,True,1692671500,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,70b61cdb-7b5d-4455-84e4-9b9c697b6740,
0,17,cfbb2ba08c176b405de47c1aefc5417a,37.7799345,-122.480383,21st Ave at Geary Blvd,2023-08-22T02:33:57.557000Z,10,True,1692671497,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,18,8777c08a-3535-4da3-bae1-a22f470177f3,
29,1,acc0686d1655e283c3fd8e56bf11dbb1,37.7851994,-122.3962173,2nd St at Folsom St,2023-08-22T02:33:57.450000Z,0,True,1692671566,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,37,dcb5ad16-caa9-4d40-b279-6d36152069a2,
6,6,fdf5f4679be9ae94f860552ca46a2648,37.7840775,-122.411926,Father Alfred E Boeddeker Park,2023-08-22T02:33:57.213000Z,5,True,1692671539,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,13,b48ebe9a-8d7b-4ac1-b0da-db5978404330,
6,16,81743daa45d7537f3516399929314c40,37.765429,-122.42189,Valencia St at 16th St,2023-08-22T02:33:57.089000Z,10,True,1692671526,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,a5c8beca-df86-4cac-8229-ac1d7b010401,
22,0,7d3b620f6bcf01c82cbcc4d38dcb9af2,37.8689109,-122.2587857,Bancroft Way at Telegraph Ave,2023-08-22T02:33:57.147000Z,0,True,1692671508,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,874b7cea-2d90-4978-bc49-b9a38b597f81,
6,12,c917d243667759fcfcd40ad6e5f094e3,37.7476755,-122.420215,Valencia St at Cesar Chavez St,2023-08-22T02:33:57.190000Z,8,True,1692671481,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,18,fb66d43b-6d13-411c-ac2d-e26fbca0b0f2,
14,4,0352198bb64490fc09c2d7bfd2604bcd,37.78646613354221,-122.39871607983103,Howard St at 2nd St,2023-08-22T02:33:57.101000Z,3,True,1692671493,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,18,d79ae08e-a8d2-4aad-9f98-9b20afb8f6e0,
13,11,c6e8c3120ecdec6385cc3ae4a8350d9b,37.7896195,-122.400808,Montgomery St BART Station (Market St at 2nd St),2023-08-22T02:33:57.559000Z,7,True,1692671534,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,2b935f1b-2659-4d82-a348-6a3bb083914d,
29,0,61899ad7362b9fd85580c8a4b01512f8,37.790296440371655,-122.3938751220703,Howard St at Beale St,2023-08-22T02:33:57.129000Z,0,True,1692671550,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,31,083eaf2a-4d3f-4d83-986a-98f67f7f22b4,
4,19,ad26540e1125e68ab4879dc6fae3af6d,37.355692651246365,-121.89225107431412,10th St at Mission St,2023-08-22T02:33:57.258000Z,1,True,1692671558,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,6200707a-ffec-4dde-b142-4df69780264f,
4,14,65134e1e5e8d3b200c458d533e7d544c,37.8027671,-122.4132756,Lombard St at Columbus Ave,2023-08-22T02:33:57.263000Z,3,True,1692671561,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,7b2083d3-b1bb-4ef3-ba53-bebc831bd0a4,
3,20,3841fc554143a337540447bec2f0fdb5,37.349426308788004,-121.8876188993454,10th St at Empire St,2023-08-22T02:33:57.439000Z,0,True,1692671519,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,7c086aa7-c33f-47e5-ace9-74c40807c409,
8,17,0267ea932e83058a086f124bb3201e01,37.770282,-122.4154585,Folsom St at 13th St,2023-08-22T02:33:57.209000Z,4,True,1692671459,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,04678a3e-1ec0-4493-a3cc-b92e74ab40ec,
9,10,8062a6539108d66e12358da13f13edeb,37.7692231,-122.43406206015258,Duboce Park,2023-08-22T02:33:57.476000Z,8,True,1692671528,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,d006bbb9-ba51-4958-9c4f-cdd78527bfa1,
17,10,48ba123e5a33a970f0997479f9794db3,37.7685449,-122.40423738710535,Alameda St at Henry Adams St,2023-08-22T02:33:57.215000Z,8,True,1692671496,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,b8c5214e-5d26-47d0-aba5-d62ef145d083,
1,14,4f47b8bd185f009310de3cfb7485fa33,37.83575,-122.262654,Telegraph Ave at 49th St,2023-08-22T02:33:57.236000Z,0,True,1692671453,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,971307f6-5491-4112-beac-6b6960af6c0d,
14,8,b46fb6a16744722ffa62b1ce67e39c24,37.837369,-122.267656,52nd St at MLK Jr Way,2023-08-22T02:33:57.460000Z,0,True,1692671507,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,dcf29fa9-3304-4f6f-90eb-ef48ada9dbfe,
27,3,a7b644324531b20df09bb1f1199b560d,37.7807382,-122.4027281,Folsom St at 5th St,2023-08-22T02:33:57.313000Z,0,True,1692671549,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,31,13f59664-7cdd-451c-b4bb-1e8d660164c8,
29,2,d66319981ad69928f023203bb7187706,37.7735622,-122.4425712,Lyon St at Fell St,2023-08-22T02:33:57.488000Z,1,True,1692671534,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,31,5292350c-9e2a-4d8d-bed5-b2738edc1551,
13,6,c5e47b7f70b288a5380083f24ea161fb,37.802688402040665,-122.26914636790752,13th St at Webster St,2023-08-22T02:33:57.385000Z,0,True,1692671535,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,492edeb7-7c9f-4845-b5cc-442faedb3a56,
3,10,4083ecaf02c77e52e231c6b0722799bd,37.80717108096738,-122.40927904844284,North Point St at Grant Ave,2023-08-22T02:33:57.244000Z,3,True,1692671531,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,18,e01b3ae0-0543-484f-9085-bff4af3c174c,
15,4,603633a3090a33202ead9a738b2769d2,37.797249,-122.427457,Allyne Park (Green St at Gough St),2023-08-22T02:33:57.522000Z,2,True,1692671507,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,236c090a-68d6-4e2a-8a93-9d701ec242d9,
15,10,b1ac1179990a85f48f10858c0c955f25,37.7587,-122.463774,7th Ave at Lawton St,2023-08-22T02:33:57.176000Z,0,True,1692671543,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,0a8d57e4-f30f-4aa8-8409-4712e9869de0,
